index,model_key,mileage,engine_power,fuel,paint_color,car_type,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,price,age
3300,316,117344.0,85.0,diesel,black,sedan,False,True,False,False,False,False,True,False,14000.0,5.3
3304,316,155769.0,85.0,diesel,brown,sedan,False,True,False,False,False,False,True,True,12400.0,6.0
3326,316,175172.0,85.0,diesel,blue,sedan,False,True,False,False,False,False,True,False,9900.0,4.7
3327,316,111994.0,85.0,diesel,red,sedan,False,True,False,False,False,False,True,True,11100.0,4.7
3333,316,200276.0,85.0,diesel,grey,sedan,True,True,False,False,False,False,True,True,12400.0,5.0
3337,316,166767.0,85.0,diesel,black,sedan,True,True,False,False,True,False,True,False,12100.0,5.0
3340,316,177736.0,85.0,diesel,blue,sedan,False,False,False,False,False,False,True,False,10100.0,4.9
3343,316,88576.0,85.0,diesel,black,sedan,False,True,False,False,False,False,True,False,12000.0,4.9
3347,316,118597.0,85.0,diesel,grey,sedan,True,True,False,False,False,False,True,False,11500.0,4.6
3356,316,152294.0,85.0,diesel,brown,sedan,False,False,False,False,False,False,True,False,10500.0,6.0
3370,316,175007.0,85.0,diesel,black,sedan,False,True,False,False,False,True,True,False,10500.0,5.9
3371,316,60244.200000000004,85.0,diesel,blue,sedan,False,True,False,False,False,True,True,False,14229.999999999998,3.37
3375,316,92146.0,85.0,diesel,white,sedan,False,True,False,False,False,True,True,False,9800.0,4.4
3406,316,154548.0,85.0,diesel,black,sedan,True,True,False,False,False,False,True,False,11900.0,4.3
3415,316,69891.0,85.0,diesel,white,sedan,False,True,False,False,False,False,True,False,13900.0,4.3
3427,316,126961.0,85.0,diesel,brown,sedan,False,True,False,False,False,False,True,False,10800.0,5.4
3430,316,107754.0,85.0,diesel,black,sedan,True,True,False,False,False,False,True,False,12500.0,5.7
3449,316,184233.0,85.0,petrol,grey,sedan,False,False,False,False,False,False,True,False,400.0,7.259999999999997
3457,316,152498.0,85.0,diesel,silver,sedan,True,False,True,False,False,True,True,True,11700.0,5.2
3468,316,60244.200000000004,85.0,diesel,blue,sedan,False,True,False,False,False,False,True,False,10200.0,3.37
3475,316,215083.99999999997,85.0,diesel,silver,sedan,False,True,False,False,False,False,True,False,10200.0,5.3
3477,316,105186.0,85.0,diesel,grey,sedan,False,True,False,False,False,False,True,True,11800.0,4.8
3479,316,108074.0,85.0,diesel,brown,sedan,False,True,False,False,False,False,True,False,10600.0,6.0
3488,316,109001.0,85.0,diesel,black,sedan,False,True,False,False,False,False,True,True,9400.0,4.3
3489,316,84057.0,85.0,diesel,blue,sedan,False,True,False,False,False,False,True,False,10500.0,5.7
3498,316,180076.0,85.0,diesel,black,sedan,False,True,False,False,False,False,True,False,9800.0,5.7
3506,316,145012.0,85.0,diesel,silver,sedan,False,False,False,False,True,False,True,False,12100.0,5.0
3535,316,106364.0,85.0,diesel,black,sedan,False,True,False,False,False,False,True,False,10400.0,4.9
3541,316,152930.0,85.0,diesel,brown,sedan,False,True,False,False,False,False,True,False,11800.0,5.6
3542,316,191459.0,85.0,diesel,black,sedan,False,True,False,False,False,False,True,False,10100.0,4.9
3548,316,168469.0,85.0,diesel,brown,sedan,False,True,False,False,False,False,True,False,10500.0,6.2
3549,316,114204.0,85.0,diesel,brown,sedan,True,False,False,False,False,False,True,False,10700.0,4.9
3557,316,198313.0,85.0,diesel,blue,sedan,False,True,False,False,False,False,True,True,13900.0,4.1
3563,316,129622.0,85.0,diesel,grey,sedan,True,True,False,False,False,True,True,False,12100.0,5.2
3566,316,121961.0,85.0,diesel,white,sedan,False,True,False,False,False,False,True,True,11700.0,4.9
3572,316,197116.0,85.0,diesel,grey,sedan,True,True,False,False,False,False,True,False,10600.0,5.5
3574,316,71140.0,85.0,diesel,black,sedan,False,True,False,False,False,False,True,True,12100.0,5.1
3575,316,215083.99999999997,85.0,petrol,grey,sedan,False,False,False,False,False,False,True,False,400.0,7.259999999999997
3578,316,174690.0,85.0,diesel,brown,sedan,False,True,False,False,True,False,True,False,13100.0,4.0
3584,316,134412.0,85.0,diesel,grey,sedan,False,True,False,False,True,False,True,True,12400.0,6.0
3585,316,125082.0,85.0,diesel,blue,sedan,False,False,False,False,False,False,True,True,11200.0,6.3
3587,316,143356.0,85.0,diesel,blue,sedan,False,False,False,False,False,False,True,False,10700.0,5.5
3609,316,205380.0,85.0,diesel,brown,sedan,True,True,False,False,False,False,True,True,12600.0,5.0
3614,316,111202.0,85.0,diesel,brown,sedan,False,True,False,False,False,False,True,False,11500.0,5.0
3615,316,60244.200000000004,85.0,diesel,black,sedan,False,True,False,False,False,False,True,False,12600.0,5.3
3621,316,171640.0,85.0,diesel,white,sedan,True,False,False,False,False,False,True,False,10800.0,6.2
25,318,196092.0,90.0,petrol,blue,convertible,True,False,False,False,False,False,False,False,1800.0,11.760000000000002
36,318,187294.0,105.0,petrol,red,convertible,True,False,False,False,False,True,True,False,2400.0,11.760000000000002
46,318,187104.0,105.0,petrol,red,convertible,True,False,False,False,False,True,True,False,2600.0,11.760000000000002
152,318,108245.0,100.0,diesel,brown,estate,True,True,True,False,False,False,True,False,11700.0,4.8
154,318,101658.0,100.0,diesel,grey,estate,False,True,False,False,False,False,True,False,11400.0,4.9
159,318,78425.0,100.0,diesel,beige,estate,False,True,False,False,False,False,True,False,12700.0,5.1
162,318,203950.0,105.0,diesel,white,estate,False,True,False,False,False,False,True,True,7900.0,3.8
164,318,193476.0,105.0,diesel,silver,estate,False,False,False,False,False,False,False,False,6500.0,4.0
168,318,68522.6,105.0,diesel,blue,estate,False,False,False,False,False,False,False,True,16160.000000000002,3.4
173,318,146338.0,105.0,diesel,black,estate,False,True,False,False,False,False,True,True,13300.0,4.6
178,318,156885.0,100.0,diesel,grey,estate,False,False,False,False,False,False,True,False,10200.0,5.5
193,318,68522.6,105.0,diesel,white,estate,False,False,False,False,False,False,False,True,16160.000000000002,3.4
196,318,122357.0,105.0,diesel,grey,estate,False,True,False,False,False,False,True,True,13700.0,3.7
198,318,158853.0,100.0,diesel,black,estate,True,False,False,False,False,False,True,False,10900.0,5.3
199,318,167280.0,105.0,diesel,white,estate,False,True,False,False,False,False,True,True,13300.0,4.0
201,318,105105.0,105.0,diesel,white,estate,False,False,False,False,False,False,False,False,6000.0,4.2
202,318,170164.0,105.0,diesel,grey,estate,False,True,False,False,False,False,True,True,800.0,3.4
203,318,153585.0,105.0,diesel,white,estate,False,False,False,False,False,False,False,True,13600.0,3.4
208,318,150807.0,105.0,diesel,black,estate,False,True,False,False,False,False,True,True,11500.0,4.9
209,318,185085.0,105.0,diesel,white,estate,False,True,False,False,False,False,True,False,9300.0,4.0
217,318,68522.6,105.0,diesel,white,estate,False,False,False,False,False,False,False,False,15100.0,3.7
222,318,147097.0,105.0,diesel,black,estate,False,False,False,False,False,False,False,True,800.0,4.8
223,318,132871.0,90.0,diesel,grey,estate,True,False,False,False,False,False,True,False,4300.0,11.760000000000002
224,318,109741.0,100.0,diesel,grey,estate,True,True,False,False,False,False,True,False,12100.0,4.8
229,318,123340.0,105.0,diesel,brown,estate,False,True,False,False,False,True,True,True,14200.0,4.9
230,318,168068.0,100.0,diesel,grey,estate,False,True,False,False,False,False,True,False,8000.0,5.6
235,318,170832.0,100.0,diesel,blue,estate,True,True,False,False,False,False,True,False,10200.0,3.6
239,318,132731.0,100.0,diesel,grey,estate,True,True,False,False,False,False,True,True,12500.0,4.3
243,318,144727.0,105.0,diesel,white,estate,False,True,True,False,True,True,True,True,14300.0,4.2
246,318,164900.0,100.0,diesel,silver,estate,False,True,False,False,False,False,True,False,7300.0,8.3
247,318,150002.0,100.0,diesel,red,estate,False,True,False,False,False,True,True,False,10700.0,4.3
250,318,216114.0,105.0,diesel,blue,estate,False,True,False,False,False,False,True,False,9900.0,4.8
251,318,159505.0,100.0,diesel,grey,estate,False,False,False,False,False,False,True,False,10000.0,5.1
257,318,229150.2,90.0,diesel,grey,estate,False,True,False,False,False,False,True,False,3900.0,11.4
258,318,182798.0,105.0,diesel,white,estate,True,False,False,False,False,False,True,False,10500.0,5.2
259,318,116868.0,105.0,diesel,white,estate,False,True,False,False,True,False,True,False,13700.0,3.5
260,318,68522.6,100.0,diesel,blue,estate,True,True,False,False,False,False,True,False,12400.0,4.3
261,318,167013.0,100.0,diesel,black,estate,True,True,False,False,False,False,True,True,12400.0,4.4
262,318,229150.2,90.0,diesel,grey,estate,True,False,False,False,False,False,True,False,3000.0,11.3
273,318,195032.0,100.0,diesel,grey,estate,False,False,False,False,False,False,True,False,4900.0,10.0
274,318,228885.0,100.0,diesel,grey,estate,True,True,True,False,False,False,True,False,6000.0,9.8
276,318,154190.0,105.0,diesel,black,estate,False,True,False,False,True,False,True,False,11300.0,4.0
278,318,79526.0,105.0,diesel,white,estate,False,False,False,False,False,False,False,True,14900.0,4.6
282,318,197704.0,100.0,diesel,brown,estate,False,True,False,False,False,False,True,False,9400.0,5.0
285,318,139649.0,105.0,diesel,white,estate,False,True,False,False,False,False,True,True,9900.0,3.4
287,318,80340.0,100.0,diesel,grey,estate,False,True,False,False,False,False,True,True,13200.0,5.0
289,318,181297.0,105.0,diesel,brown,estate,False,True,False,False,True,True,True,True,13200.0,3.7
294,318,125974.0,105.0,diesel,grey,estate,False,True,False,False,False,False,True,False,13800.0,3.4
300,318,161581.0,105.0,diesel,blue,estate,True,True,True,False,True,False,True,True,12900.0,4.4
314,318,229150.2,105.0,diesel,white,estate,False,True,False,False,False,False,True,False,7700.0,4.2
323,318,165851.0,105.0,diesel,grey,estate,True,True,False,False,False,False,True,True,10800.0,4.9
330,318,164889.0,105.0,diesel,grey,estate,False,True,False,False,False,False,True,False,800.0,3.8
339,318,129901.0,105.0,diesel,blue,estate,False,True,False,False,False,False,True,True,800.0,4.3
341,318,185141.0,105.0,diesel,grey,estate,False,True,False,False,False,False,True,True,11200.0,5.1
343,318,109195.0,105.0,diesel,white,estate,False,True,False,False,True,False,True,False,13100.0,4.7
344,318,129181.0,100.0,diesel,grey,estate,True,True,False,False,False,False,True,False,10600.0,4.9
347,318,124822.0,100.0,diesel,black,estate,False,True,False,False,False,False,True,False,10500.0,5.3
348,318,198759.0,105.0,diesel,blue,estate,False,True,False,False,False,False,True,False,9400.0,3.5
350,318,95636.0,105.0,diesel,white,estate,True,True,False,False,True,False,True,False,14500.0,3.9
352,318,217330.0,90.0,diesel,black,estate,True,True,False,False,False,False,True,False,5000.0,11.760000000000002
354,318,190639.0,105.0,diesel,brown,estate,False,True,False,False,True,True,True,False,9300.0,4.6
359,318,198084.0,105.0,diesel,blue,estate,False,True,False,False,False,False,True,False,9700.0,3.5
367,318,94987.0,105.0,diesel,white,estate,False,False,False,False,False,False,False,True,8600.0,4.8
370,318,110913.0,100.0,diesel,grey,estate,True,True,False,False,False,False,True,False,15400.0,5.1
374,318,216144.0,100.0,diesel,grey,estate,False,True,False,False,True,False,True,True,11800.0,3.6
375,318,169410.0,105.0,diesel,white,estate,False,True,True,False,True,False,True,True,13000.0,3.5
377,318,116892.0,105.0,diesel,blue,estate,False,False,False,False,False,False,False,True,10100.0,3.9
382,318,144913.0,105.0,diesel,blue,estate,True,True,False,False,False,False,True,False,10200.0,4.4
384,318,109600.0,100.0,diesel,white,estate,False,True,False,False,True,True,True,False,14900.0,4.5
385,318,68522.6,100.0,diesel,brown,estate,False,False,False,False,False,True,True,False,9600.0,4.2
389,318,158577.0,105.0,diesel,black,estate,False,True,False,False,False,False,True,True,11400.0,4.4
390,318,160015.0,105.0,diesel,black,estate,False,True,False,False,True,True,True,False,12700.0,3.8
394,318,115924.0,100.0,diesel,white,estate,True,True,False,False,True,False,True,False,15600.0,4.7
395,318,168331.0,100.0,diesel,silver,estate,True,True,False,False,True,False,True,False,8000.0,7.7
398,318,120859.0,105.0,diesel,red,estate,False,True,False,False,False,True,True,False,11700.0,4.8
406,318,85238.0,105.0,diesel,grey,estate,True,True,False,False,True,False,True,True,13300.0,6.7
412,318,152360.0,100.0,diesel,grey,estate,False,False,False,False,False,False,True,False,11100.0,4.6
429,318,158801.0,105.0,diesel,black,estate,False,True,False,False,True,False,True,True,12300.0,3.9
431,318,189325.0,100.0,diesel,grey,estate,True,True,False,False,False,False,True,False,10600.0,4.8
439,318,131871.0,100.0,diesel,blue,estate,False,True,False,False,False,True,True,False,13800.0,5.0
442,318,126591.0,105.0,diesel,black,estate,False,True,False,False,False,False,True,False,12100.0,4.9
444,318,111622.0,100.0,diesel,black,estate,True,True,False,False,False,False,True,True,15400.0,5.1
448,318,179770.0,105.0,diesel,white,estate,False,True,True,False,False,False,True,False,12100.0,4.9
453,318,137756.0,100.0,diesel,blue,estate,True,True,True,False,False,False,True,False,12000.0,5.1
454,318,164442.0,105.0,diesel,brown,estate,False,False,False,False,False,False,True,False,10100.0,4.6
463,318,119162.0,105.0,diesel,black,estate,False,False,False,False,False,False,True,False,11900.0,4.8
469,318,173722.0,100.0,diesel,black,estate,True,True,False,False,False,False,True,False,8200.0,5.9
471,318,68522.6,100.0,diesel,blue,estate,True,True,False,False,False,False,True,False,16160.000000000002,3.4
474,318,141717.0,105.0,diesel,black,estate,False,True,False,False,True,True,True,True,13000.0,3.7
480,318,170350.0,105.0,diesel,white,estate,False,True,False,False,False,False,True,False,10200.0,4.0
484,318,120872.0,100.0,diesel,grey,estate,True,True,False,False,False,False,True,False,12700.0,5.3
497,318,138515.0,100.0,diesel,brown,estate,True,True,False,False,True,False,True,False,8600.0,3.4
499,318,104267.0,100.0,diesel,brown,estate,False,True,False,False,False,False,True,False,10600.0,4.4
500,318,167761.0,105.0,diesel,brown,estate,False,True,False,False,True,True,True,False,9500.0,4.8
501,318,202713.0,105.0,diesel,silver,estate,False,True,False,False,False,False,True,True,10100.0,3.4
503,318,105805.0,105.0,diesel,blue,estate,False,False,True,False,False,False,False,True,15500.0,3.6
504,318,186893.0,105.0,diesel,grey,estate,False,True,False,True,False,False,True,False,11400.0,4.3
505,318,229150.2,105.0,diesel,black,estate,False,True,False,False,True,False,True,False,6900.0,5.8
508,318,68522.6,105.0,diesel,grey,estate,False,True,False,True,False,False,True,False,16160.000000000002,3.4
520,318,229150.2,90.0,diesel,black,estate,True,False,False,False,False,False,True,False,3600.0,11.760000000000002
527,318,152652.0,105.0,diesel,white,estate,False,False,False,False,True,False,True,False,12200.0,4.3
530,318,151683.0,105.0,diesel,white,estate,False,True,False,False,False,True,True,False,11200.0,4.7
538,318,193485.0,100.0,diesel,grey,estate,True,True,True,False,False,False,True,False,7200.0,9.3
549,318,157129.0,100.0,diesel,blue,estate,True,True,True,False,True,False,True,True,11500.0,4.5
553,318,177528.0,105.0,diesel,black,estate,False,True,False,False,True,False,True,False,12900.0,4.0
556,318,84321.0,105.0,diesel,black,estate,False,True,False,False,False,False,True,True,16100.0,3.7
562,318,104961.0,100.0,diesel,silver,estate,False,True,False,False,False,False,True,False,10100.0,6.2
568,318,145471.0,105.0,diesel,black,estate,False,False,False,False,False,True,True,False,10900.0,4.5
572,318,110683.0,105.0,diesel,black,estate,False,True,False,False,False,False,True,True,14600.0,3.6
588,318,115171.0,105.0,diesel,white,estate,False,False,False,False,False,False,False,False,800.0,3.4
597,318,106053.0,100.0,diesel,black,estate,True,True,False,False,False,False,True,False,13400.0,4.8
605,318,178567.0,105.0,diesel,black,estate,False,True,False,False,False,False,True,False,9600.0,3.8
608,318,187691.0,100.0,diesel,grey,estate,False,True,False,False,True,False,True,True,11500.0,4.8
609,318,201543.0,100.0,diesel,grey,estate,True,True,False,False,False,True,True,False,9900.0,5.1
614,318,201626.0,105.0,diesel,black,estate,False,True,False,False,True,False,True,True,11700.0,4.4
620,318,183315.0,105.0,diesel,silver,estate,False,True,False,False,True,True,True,True,12500.0,5.0
622,318,163998.0,100.0,diesel,silver,estate,True,True,False,False,True,False,True,False,12100.0,3.9
623,318,155712.0,100.0,diesel,blue,estate,True,True,False,False,False,False,True,False,9500.0,4.7
